n_rows,n_cols,n_refs,solver,n_iter_max,n_iter_min,n_iter_sum,n_processors,n_coords,dt_init,dt_build_S,dt_build_rhs,dt_solve,t_cp_comm,t_if_comm,glob_b0,glob_b1,glob_b2,glob_b3
1,2,3,cg,29,29,58,2,153,193,56,17,475,82,49,1,0,0,0
1,2,3,cg,29,29,58,2,153,55,14,4,132,21,15,1,0,0,0
1,2,3,cg,29,29,58,2,153,225,61,20,527,94,59,1,0,0,0
1,2,3,cg,29,29,58,2,153,53,14,4,132,21,15,1,0,0,0
1,2,3,cg,29,29,58,2,153,56,14,5,133,16,13,1,0,0,0
1,2,3,cg,29,29,58,2,153,192,52,22,472,83,56,1,0,0,0
1,2,3,cg,29,29,58,2,153,196,55,18,435,71,54,1,0,0,0
1,2,3,cg,29,29,58,2,153,53,15,5,135,21,17,1,0,0,0
1,2,3,cg,29,29,58,2,153,58,14,4,133,22,10,1,0,0,0
1,2,3,cg,29,29,58,2,153,195,55,17,480,74,52,1,0,0,0
1,2,3,cg,29,29,58,2,153,67,15,4,134,16,21,1,0,0,0
1,2,3,cg,29,29,58,2,153,57,13,4,277,31,37,1,0,0,0
1,2,3,cg,29,29,58,2,153,196,56,18,476,78,59,1,0,0,0
1,2,3,cg,29,29,58,2,153,55,13,4,130,24,14,1,0,0,0
1,2,3,cg,29,29,58,2,153,200,59,18,470,80,55,1,0,0,0
1,2,3,cg,29,29,58,2,153,55,14,4,464,72,56,1,0,0,0
1,2,3,cg,29,29,58,2,153,60,13,5,129,20,13,1,0,0,0
1,2,3,cg,29,29,58,2,153,212,54,21,451,77,49,1,0,0,0
1,2,3,cg,29,29,58,2,153,192,55,19,458,74,55,1,0,0,0
1,2,3,cg,29,29,58,2,153,56,14,4,130,18,17,1,0,0,0
1,2,3,cg,29,29,58,2,153,58,14,4,127,21,13,1,0,0,0
1,2,3,cg,29,29,58,2,153,199,53,18,499,86,54,1,0,0,0
1,2,3,cg,29,29,58,2,153,55,14,5,129,23,14,1,0,0,0
1,2,3,cg,29,29,58,2,153,56,15,5,130,25,13,1,0,0,0
1,2,3,cg,29,29,58,2,153,56,14,4,132,25,11,1,0,0,0
1,2,3,cg,29,29,58,2,153,237,58,17,445,80,51,1,0,0,0
1,2,4,cg,58,58,116,2,561,553,158,142,2110,142,110,1,0,0,0
1,2,4,cg,58,58,116,2,561,117,33,12,510,33,23,1,0,0,0
1,2,4,cg,58,58,116,2,561,120,62,46,2022,118,100,1,0,0,0
1,2,4,cg,58,58,116,2,561,429,133,45,1906,114,102,1,0,0,0
1,2,4,cg,58,58,116,2,561,430,126,48,1901,122,96,1,0,0,0
